UserID,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Contest Rank,ContestID,Contest Weightage
U1371,149,39,29,7,2,1,2,180508,94.81,12,229,92,contest@1371,1-10
U1372,108,30,26,16,2,1,1,784834,59.57,9,297,43,contest@1372,1-10
U1373,70,61,53,7,4,5,2,988982,76.29,3,324,62,contest@1373,21-50
U1374,86,35,45,12,4,1,4,648535,55.43,2,445,56,contest@1374,21-50
U1375,176,30,8,13,2,5,3,928716,86.6,4,118,24,contest@1375,51-100
U1376,183,34,28,20,2,1,3,399028,77.38,10,465,37,contest@1376,21-50
U1377,155,34,92,13,1,2,5,188336,63.52,5,159,66,contest@1377,11-20
U1378,58,79,30,4,3,1,1,945616,63.45,3,103,84,contest@1378,51-100
U1379,87,26,54,4,1,1,1,483492,62.63,11,242,22,contest@1379,1-10
U1380,164,56,62,10,2,4,1,770819,73.98,8,195,77,contest@1380,21-50
U1381,13,25,97,12,3,2,3,176077,82.87,2,426,58,contest@1381,51-100
U1382,71,93,98,9,1,5,3,300894,95.6,3,120,38,contest@1382,1-10
U1383,117,40,63,18,1,1,5,192272,98.96,15,49,56,contest@1383,1-10
U1384,148,10,11,6,1,5,3,129267,55.42,8,242,11,contest@1384,21-50
U1385,92,48,13,11,2,3,4,109386,83.78,19,96,13,contest@1385,51-100
U1386,20,67,75,6,5,4,2,633285,75.47,13,340,20,contest@1386,51-100
U1387,83,87,43,20,2,4,3,406322,89.2,7,320,5,contest@1387,51-100
U1388,60,22,8,18,5,3,5,849265,94.13,20,69,5,contest@1388,1-10
U1389,128,66,78,20,4,1,2,171786,74.65,6,155,59,contest@1389,51-100
U1390,169,60,83,8,1,3,1,277638,51.33,8,438,3,contest@1390,11-20
U1391,68,61,34,6,2,4,2,470488,77.08,2,254,78,contest@1391,21-50
U1392,146,87,25,8,5,2,4,983692,75.77,17,291,49,contest@1392,11-20
U1393,154,48,24,14,2,1,2,364937,73.95,14,258,20,contest@1393,1-10
U1394,127,53,57,11,2,1,5,181115,95.98,2,463,34,contest@1394,51-100
U1395,123,96,79,17,5,4,3,343912,56.27,7,451,58,contest@1395,1-10
U1396,16,5,40,14,2,2,2,749154,82.33,18,281,22,contest@1396,1-10
U1397,83,57,99,4,3,4,1,158210,69.21,16,349,90,contest@1397,21-50
U1398,12,40,30,12,1,1,2,434579,72.5,2,349,67,contest@1398,11-20
U1399,66,43,98,18,4,2,5,794526,83.42,1,223,77,contest@1399,51-100
U1400,128,7,44,18,1,4,2,722422,78.2,11,20,14,contest@1400,21-50
U1401,76,56,40,4,3,2,5,949221,60.16,14,263,98,contest@1401,51-100
U1402,197,13,16,18,1,1,3,377630,66.55,3,27,23,contest@1402,11-20
U1403,62,24,32,15,2,3,5,989303,69.43,20,177,100,contest@1403,21-50
U1404,82,99,69,9,5,1,1,337243,69.33,17,153,26,contest@1404,11-20
U1405,142,48,37,5,4,2,3,678924,73.18,4,471,61,contest@1405,11-20
U1406,81,93,60,14,2,2,3,690278,70.01,14,290,16,contest@1406,51-100
U1407,91,79,5,16,2,1,3,961641,57.89,10,470,64,contest@1407,11-20
U1408,17,96,73,15,5,5,3,815175,70.03,1,46,52,contest@1408,21-50
U1409,19,41,59,13,5,2,1,879423,94.34,14,460,42,contest@1409,1-10
U1410,16,41,82,16,1,1,1,507505,71.12,1,206,20,contest@1410,51-100
U1411,75,52,60,10,4,3,1,197145,77.83,17,38,86,contest@1411,21-50
U1412,103,76,97,10,1,5,1,857318,60.98,11,305,16,contest@1412,51-100
U1413,26,77,5,12,4,3,2,793157,56.32,5,379,62,contest@1413,11-20
U1414,145,83,91,14,3,5,5,839792,63.76,9,212,14,contest@1414,21-50
U1415,48,69,92,7,5,2,3,855529,95.4,1,324,58,contest@1415,1-10
U1416,181,28,8,3,4,3,1,138310,83.65,14,365,7,contest@1416,11-20
U1417,105,61,22,12,2,2,5,489546,89.06,18,310,51,contest@1417,51-100
U1418,173,43,74,18,5,5,3,205311,96.32,11,290,40,contest@1418,21-50
U1419,115,14,37,18,2,1,1,621973,64.96,2,30,23,contest@1419,21-50
U1420,116,100,19,10,3,4,5,351500,60.8,9,482,54,contest@1420,11-20
U1421,100,96,73,20,1,1,4,367627,98.23,11,453,43,contest@1421,11-20
U1422,34,24,31,9,4,2,2,189385,95.42,12,41,29,contest@1422,1-10
U1423,191,89,71,14,5,1,1,821839,51.86,14,487,75,contest@1423,1-10
U1424,65,29,65,16,3,4,2,452581,74.8,10,324,83,contest@1424,21-50
U1425,157,98,73,13,4,2,1,889194,78.26,8,82,16,contest@1425,1-10
U1426,43,72,21,9,3,1,1,223921,95.22,17,294,89,contest@1426,1-10
U1427,83,63,72,13,2,5,4,313890,98.95,2,373,67,contest@1427,51-100
U1428,36,35,74,8,3,2,5,269614,68.58,11,369,14,contest@1428,21-50
U1429,167,70,58,7,3,4,4,284844,76.24,5,308,89,contest@1429,1-10
U1430,137,88,37,3,5,5,2,966183,68.14,10,76,69,contest@1430,51-100
U1431,161,16,54,5,1,4,2,108117,75.1,7,282,13,contest@1431,51-100
U1432,35,39,42,20,5,3,5,789166,66.26,20,227,23,contest@1432,1-10
U1433,42,76,84,18,3,2,2,730956,86.06,7,397,11,contest@1433,11-20
U1434,81,91,83,7,3,4,5,723719,95.09,18,410,72,contest@1434,21-50
U1435,74,43,66,6,1,2,1,124925,72.81,6,35,72,contest@1435,21-50
U1436,189,83,74,17,5,1,5,902464,52.2,4,491,33,contest@1436,51-100
U1437,25,41,21,7,5,4,3,132931,75.27,14,266,78,contest@1437,1-10
U1438,143,39,78,10,5,4,3,376862,61.58,13,479,82,contest@1438,51-100
U1439,99,58,83,18,3,3,4,419855,55.33,15,226,94,contest@1439,21-50
U1440,72,11,96,12,4,2,5,381901,60.16,3,126,51,contest@1440,11-20
U1441,97,29,53,13,1,1,2,349718,60.53,8,398,84,contest@1441,11-20
U1442,138,46,82,4,1,1,5,616661,84.78,18,383,18,contest@1442,21-50
U1443,65,7,57,18,1,3,1,868773,54.8,5,236,90,contest@1443,21-50
U1444,153,59,5,3,1,5,1,529355,95.55,11,8,73,contest@1444,1-10
U1445,98,26,61,8,3,5,4,853268,58.92,6,414,5,contest@1445,11-20
U1446,163,55,86,11,2,3,5,864017,81.19,19,335,21,contest@1446,51-100
U1447,194,77,24,6,5,5,1,212463,80.08,17,177,6,contest@1447,51-100
U1448,158,47,61,7,2,2,1,209199,68.25,2,343,86,contest@1448,51-100
U1449,108,22,48,7,2,4,3,386616,91.97,2,360,69,contest@1449,21-50
U1450,18,50,23,8,2,4,3,618928,90.01,10,384,86,contest@1450,21-50
U1451,76,24,35,11,1,5,5,649950,67.29,15,186,36,contest@1451,51-100
U1452,55,51,94,9,5,3,5,999924,74.69,2,405,2,contest@1452,21-50
U1453,56,35,68,8,1,1,1,745410,59.15,14,84,69,contest@1453,1-10
U1454,80,45,78,12,4,2,5,139407,91.23,10,132,70,contest@1454,11-20
U1455,149,11,54,17,1,5,3,242773,57.89,8,412,97,contest@1455,11-20
U1456,82,93,65,4,5,3,5,755630,87.08,10,426,86,contest@1456,1-10
U1457,162,25,54,14,5,5,3,841509,88.37,14,470,88,contest@1457,1-10
U1458,31,69,66,6,4,4,5,552621,68.45,19,411,50,contest@1458,21-50
U1459,20,44,45,14,1,3,4,334471,90.46,19,175,88,contest@1459,11-20
U1460,192,31,87,4,3,2,2,402618,85.4,9,492,29,contest@1460,21-50
U1461,33,9,88,10,4,5,1,628172,80.01,13,38,18,contest@1461,51-100
U1462,118,61,5,19,3,1,5,518027,92.23,4,101,23,contest@1462,11-20
U1463,57,56,8,12,3,5,4,670510,94.63,11,279,95,contest@1463,51-100
U1464,132,59,84,3,2,1,4,476642,57.3,1,303,33,contest@1464,11-20
U1465,73,98,11,4,2,1,4,209545,51.22,2,323,86,contest@1465,51-100
U1466,18,27,29,19,2,5,1,954768,77.58,14,478,76,contest@1466,1-10
U1467,30,48,70,12,1,2,4,164136,70.82,8,353,19,contest@1467,21-50
U1468,70,82,56,11,5,5,1,406010,74.46,16,282,45,contest@1468,1-10
U1469,88,18,74,4,1,1,1,730375,99.84,16,255,94,contest@1469,21-50
U1470,85,31,47,17,4,4,4,715389,70.32,2,29,83,contest@1470,51-100
U1471,97,24,48,15,1,5,3,837117,76.76,3,278,58,contest@1471,1-10
U1472,79,73,98,10,5,3,4,401002,70.69,14,154,16,contest@1472,11-20
U1473,132,66,50,6,3,3,1,899868,57.17,1,400,4,contest@1473,21-50
U1474,181,78,86,10,2,5,3,417255,82.13,19,20,46,contest@1474,11-20
U1475,104,30,45,14,1,2,4,828397,79.36,11,283,21,contest@1475,51-100
U1476,30,69,96,5,1,4,4,672143,57.77,13,300,63,contest@1476,51-100
U1477,108,13,27,18,2,3,5,329795,56.31,2,22,70,contest@1477,1-10
U1478,68,19,66,6,2,2,1,752510,76.56,19,59,18,contest@1478,51-100
U1479,89,96,93,20,2,5,5,369251,58.14,16,135,71,contest@1479,1-10
U1480,19,14,67,4,5,2,3,441430,66.03,4,376,49,contest@1480,21-50
U1481,13,54,16,18,4,4,4,255245,81.33,8,251,21,contest@1481,1-10
U1482,158,10,44,18,1,2,2,114426,84.82,6,493,38,contest@1482,11-20
U1483,101,43,48,6,2,3,5,339255,70.34,17,87,34,contest@1483,21-50
U1484,83,82,92,16,5,1,3,931590,59.09,8,159,82,contest@1484,1-10
U1485,97,63,91,17,3,5,4,905829,71.36,9,415,54,contest@1485,21-50
U1486,151,76,87,12,2,4,1,976528,66.66,14,337,9,contest@1486,1-10
U1487,194,36,14,5,5,4,1,694837,66.67,18,251,7,contest@1487,51-100
U1488,45,88,26,19,1,1,5,936053,86.11,13,373,85,contest@1488,1-10
U1489,116,7,69,14,5,2,4,322295,88.01,19,129,86,contest@1489,11-20
U1490,76,83,27,14,4,5,3,108373,54.86,14,35,12,contest@1490,11-20
U1491,77,36,32,20,5,5,2,577268,75.6,9,277,22,contest@1491,11-20
U1492,92,38,47,3,4,2,3,910706,64.78,19,1,94,contest@1492,11-20
U1493,195,87,37,6,5,3,4,707908,62.39,10,245,96,contest@1493,1-10
U1494,43,17,25,9,2,2,2,176908,60.44,8,218,27,contest@1494,11-20
U1495,39,88,43,8,1,3,2,290653,68.96,15,293,98,contest@1495,21-50
U1496,194,92,57,4,2,4,5,247848,90.26,20,250,88,contest@1496,11-20
U1497,61,26,83,17,4,5,2,912940,96.03,15,7,34,contest@1497,21-50
U1498,55,39,77,14,4,1,3,320374,79.22,8,109,29,contest@1498,11-20
U1499,194,82,14,16,5,2,2,484004,79.88,13,301,96,contest@1499,21-50
U1500,159,41,85,5,3,1,2,214564,90.84,2,375,97,contest@1500,51-100
U1501,91,45,45,10,1,5,4,458175,55.58,8,345,48,contest@1501,51-100
U1502,85,82,86,3,1,3,5,649695,74.05,7,170,28,contest@1502,21-50
U1503,40,88,80,13,5,5,5,928264,83.59,9,446,60,contest@1503,21-50
U1504,106,19,54,12,4,5,5,192546,64.92,13,9,83,contest@1504,1-10
U1505,146,77,7,18,4,5,2,828636,96.96,13,187,50,contest@1505,11-20
U1506,114,54,43,13,5,2,2,427876,89.61,2,109,70,contest@1506,11-20
U1507,91,19,17,5,2,1,4,333927,98.45,14,94,14,contest@1507,1-10
U1508,86,48,77,8,5,2,2,656288,77.75,1,214,4,contest@1508,21-50
U1509,49,77,22,18,3,1,2,804123,82.46,2,112,22,contest@1509,21-50
U1510,17,38,54,6,3,1,3,142841,91.22,6,51,23,contest@1510,1-10
U1511,188,100,69,13,1,5,5,970686,85.13,12,114,20,contest@1511,1-10
U1512,77,99,28,9,4,4,4,368058,97.22,8,339,23,contest@1512,51-100
U1513,167,77,17,18,1,4,4,851057,84.28,11,86,82,contest@1513,21-50
U1514,129,82,46,17,3,3,3,195896,61.68,1,273,8,contest@1514,1-10
U1515,163,6,38,5,3,4,4,534143,65.82,10,361,51,contest@1515,11-20
U1516,36,52,31,16,2,3,4,870020,60.88,8,37,98,contest@1516,51-100
U1517,66,64,66,14,1,3,4,295909,90.95,9,342,84,contest@1517,51-100
U1518,23,85,28,5,3,1,2,153215,84.01,4,364,90,contest@1518,1-10
U1519,70,75,94,5,3,5,1,929985,52.64,1,38,87,contest@1519,1-10
U1520,138,27,97,10,1,2,4,733036,67.41,13,336,30,contest@1520,21-50
U1521,190,55,85,16,1,3,2,469307,75.61,3,460,14,contest@1521,51-100
U1522,13,19,68,14,2,1,5,869877,93.22,3,187,23,contest@1522,1-10
U1523,33,91,28,19,5,2,4,654672,54.08,7,188,33,contest@1523,1-10
U1524,21,81,18,15,5,2,3,179788,67.2,19,374,92,contest@1524,1-10
U1525,87,51,75,12,2,4,2,570301,74.96,2,465,38,contest@1525,1-10
U1526,172,100,52,20,4,5,3,247464,60.19,2,474,21,contest@1526,51-100
U1527,81,10,42,15,2,5,4,931788,84.99,8,270,51,contest@1527,21-50
U1528,31,21,47,6,2,5,3,798779,75.98,16,354,79,contest@1528,1-10
U1529,62,45,74,16,1,1,2,263698,89.4,17,247,20,contest@1529,21-50
U1530,178,95,19,17,1,5,1,603400,64.06,2,475,55,contest@1530,51-100
U1531,96,83,59,3,3,1,5,636582,53.05,7,476,1,contest@1531,11-20
U1532,37,43,80,6,5,2,1,837687,79.36,12,318,57,contest@1532,51-100
U1533,83,33,38,17,2,4,3,880047,60.61,8,248,87,contest@1533,1-10
U1534,78,5,15,9,5,2,2,695413,75.67,8,66,80,contest@1534,21-50
U1535,44,71,41,10,3,5,4,223062,90.19,12,44,12,contest@1535,1-10
U1536,189,32,62,18,4,3,1,605390,62.46,17,370,96,contest@1536,1-10
U1537,46,17,58,15,3,3,5,704310,94.56,10,205,27,contest@1537,11-20
U1538,10,5,35,11,1,3,5,272629,89.19,8,45,100,contest@1538,51-100
U1539,162,82,9,9,2,5,5,193184,51.97,15,269,86,contest@1539,1-10
U1540,138,33,81,6,3,5,2,367342,79.29,2,8,90,contest@1540,1-10
U1541,161,26,40,8,1,2,2,561612,75.33,7,231,93,contest@1541,21-50
U1542,60,98,64,9,2,5,2,871988,81.23,10,394,74,contest@1542,1-10
U1543,175,25,54,20,2,3,3,128159,57.91,18,341,13,contest@1543,11-20
U1544,14,58,65,18,2,4,1,530350,91.55,1,453,48,contest@1544,11-20
U1545,191,27,45,14,1,2,3,491442,57.93,13,363,52,contest@1545,51-100
U1546,194,67,45,12,4,3,3,189091,92.6,15,302,32,contest@1546,1-10
U1547,92,53,33,16,5,5,4,978514,58.32,17,465,3,contest@1547,11-20
U1548,139,50,91,13,5,5,3,464743,77.51,12,371,65,contest@1548,1-10
U1549,32,57,58,4,2,2,3,637052,84.36,5,385,49,contest@1549,1-10
U1550,127,28,31,15,5,3,5,718891,89.13,3,55,81,contest@1550,11-20
U1551,88,85,67,20,4,3,4,133175,99.36,3,471,91,contest@1551,11-20
U1552,145,8,40,18,4,2,4,401114,66.42,6,450,84,contest@1552,51-100
U1553,187,12,46,11,3,4,1,170702,63.37,8,163,54,contest@1553,21-50
U1554,58,26,26,9,5,5,5,317106,73.81,8,299,29,contest@1554,1-10
U1555,44,70,27,4,1,3,1,333981,79.58,11,366,7,contest@1555,21-50
U1556,200,83,62,3,3,3,5,467435,63.05,5,35,10,contest@1556,21-50
U1557,101,44,43,17,5,1,2,130184,84.06,6,120,23,contest@1557,21-50
U1558,65,18,59,20,3,3,1,915282,65.81,18,265,45,contest@1558,21-50
U1559,181,75,21,3,3,4,3,730224,95.93,13,444,89,contest@1559,51-100
U1560,170,17,71,18,3,5,1,731872,95.41,1,327,33,contest@1560,51-100
U1561,65,65,74,16,5,3,4,787505,93.21,9,303,27,contest@1561,11-20
U1562,129,80,88,12,2,2,5,726686,81.43,2,363,89,contest@1562,21-50
U1563,189,52,14,5,2,1,5,629572,90.18,20,166,1,contest@1563,21-50
U1564,135,89,31,14,1,1,4,975820,81.67,19,331,35,contest@1564,21-50
U1565,193,56,92,4,4,2,5,314193,74.13,20,403,24,contest@1565,11-20
U1566,62,63,24,15,4,1,3,437563,97.9,15,340,35,contest@1566,21-50
U1567,56,35,29,18,2,5,2,478059,52.94,13,487,100,contest@1567,11-20
U1568,143,76,29,3,4,4,3,422930,70.12,7,187,1,contest@1568,21-50
U1569,58,24,56,8,5,4,5,535767,69.26,13,320,31,contest@1569,11-20
U1570,80,86,60,4,4,1,5,606331,51.28,2,467,14,contest@1570,21-50
U1571,181,27,22,9,1,3,4,128811,86.99,7,362,43,contest@1571,21-50
U1572,115,15,59,13,3,5,2,853007,88.22,19,495,50,contest@1572,21-50
U1573,193,9,74,6,4,1,3,890404,92.89,9,120,85,contest@1573,21-50
U1574,67,37,91,20,2,3,5,940177,94.1,18,364,89,contest@1574,21-50
U1575,147,91,14,5,3,3,2,559991,84.28,18,7,30,contest@1575,11-20
U1576,31,90,24,20,2,2,2,808079,76.12,20,127,28,contest@1576,11-20
U1577,24,34,51,7,2,5,4,797136,69.79,20,150,64,contest@1577,51-100
U1578,30,27,46,5,4,5,3,567805,86.4,13,458,7,contest@1578,1-10
U1579,191,77,60,4,3,2,5,951295,73.26,8,229,77,contest@1579,1-10
U1580,153,90,48,10,5,2,1,775167,82.36,1,278,52,contest@1580,21-50
U1581,78,72,100,7,5,5,1,888974,64.45,20,49,90,contest@1581,11-20
U1582,138,70,66,17,5,1,1,516656,79.86,5,487,87,contest@1582,21-50
U1583,166,68,46,9,1,1,1,377977,74.0,19,46,21,contest@1583,1-10
U1584,76,14,96,10,3,5,2,189809,71.1,6,172,16,contest@1584,21-50
U1585,120,40,21,7,3,1,5,923910,80.45,19,178,45,contest@1585,11-20
U1586,15,73,77,19,3,1,2,295512,62.03,7,461,11,contest@1586,1-10
U1587,193,36,45,5,2,2,5,174604,67.54,2,105,73,contest@1587,1-10
U1588,78,65,95,10,5,1,4,117102,82.61,14,94,56,contest@1588,21-50
U1589,166,35,7,19,4,5,3,781221,77.93,13,92,36,contest@1589,51-100
U1590,154,52,42,11,2,3,5,366150,90.54,9,286,53,contest@1590,11-20
U1591,39,35,48,19,3,3,1,464474,79.98,16,240,42,contest@1591,1-10
U1592,165,92,41,13,4,1,4,172762,61.58,13,131,39,contest@1592,51-100
U1593,13,79,60,5,1,4,3,208708,88.01,19,4,52,contest@1593,11-20
U1594,183,66,9,18,5,2,1,849128,68.41,14,99,94,contest@1594,21-50
U1595,34,29,44,20,1,4,1,506537,70.54,3,377,37,contest@1595,11-20
U1596,136,62,7,6,1,4,5,643493,51.86,2,178,70,contest@1596,21-50
U1597,14,76,21,20,1,2,5,753019,91.85,18,178,36,contest@1597,21-50
U1598,63,53,55,6,3,2,5,166101,79.83,10,275,4,contest@1598,1-10
U1599,133,37,13,19,4,4,1,808878,71.08,1,410,65,contest@1599,21-50
U1600,95,6,20,15,4,1,5,934793,69.98,1,198,57,contest@1600,11-20
U1601,151,93,33,11,1,3,5,310374,63.94,8,57,40,contest@1601,11-20
U1602,157,5,74,15,1,2,3,648394,86.58,7,487,71,contest@1602,1-10
U1603,130,87,87,14,4,2,5,482738,65.86,15,303,49,contest@1603,21-50
U1604,134,94,46,20,2,5,2,236893,86.42,10,164,2,contest@1604,21-50
U1605,25,61,43,3,1,3,4,246946,87.04,19,99,73,contest@1605,51-100
U1606,164,50,54,20,3,2,5,654907,97.76,16,263,54,contest@1606,51-100
U1607,38,47,53,16,5,1,1,414273,74.21,11,349,94,contest@1607,21-50
U1608,133,78,6,20,5,1,1,166690,66.83,15,139,49,contest@1608,51-100
U1609,29,39,97,18,3,4,2,351995,53.43,11,361,19,contest@1609,21-50
U1610,106,73,9,4,4,1,1,570549,94.59,13,38,91,contest@1610,21-50
U1611,26,6,59,13,5,5,3,256309,70.98,12,315,12,contest@1611,11-20
U1612,28,31,14,3,2,2,1,156429,76.76,10,393,11,contest@1612,21-50
U1613,65,97,41,10,5,2,5,434086,82.15,8,408,5,contest@1613,11-20
U1614,186,11,62,18,2,4,5,705134,65.25,6,460,58,contest@1614,11-20
U1615,174,59,38,15,2,1,1,639104,99.57,11,290,20,contest@1615,11-20
U1616,180,30,20,17,5,5,4,418625,78.61,13,83,69,contest@1616,51-100
U1617,74,29,61,14,3,5,3,378969,84.36,9,238,97,contest@1617,21-50
U1618,63,42,61,17,3,1,4,861056,69.54,9,93,89,contest@1618,11-20
U1619,152,65,33,17,2,5,3,718576,72.36,7,131,41,contest@1619,1-10
U1620,11,41,63,10,1,4,4,717956,54.36,3,1,48,contest@1620,11-20
U1621,59,98,18,18,1,2,2,281916,77.72,17,179,96,contest@1621,51-100
U1622,178,23,31,4,5,2,3,355670,69.69,3,9,65,contest@1622,11-20
U1623,33,83,31,7,1,5,1,892662,90.26,13,138,7,contest@1623,1-10
U1624,167,86,91,8,2,4,1,820006,87.3,12,333,97,contest@1624,21-50
U1625,117,58,69,20,5,4,3,834119,93.88,6,455,96,contest@1625,1-10
U1626,92,39,20,9,5,1,2,649588,61.11,8,154,57,contest@1626,51-100
U1627,154,27,49,9,1,4,1,687301,88.05,19,480,84,contest@1627,21-50
U1628,61,75,91,4,5,1,1,631962,97.8,18,215,74,contest@1628,51-100
U1629,150,16,87,4,5,4,3,703255,87.62,3,170,16,contest@1629,51-100
U1630,17,10,82,8,1,3,3,645989,74.37,9,397,100,contest@1630,51-100
U1631,68,14,29,7,5,5,1,587334,87.68,5,318,38,contest@1631,51-100
U1632,136,59,87,19,5,3,3,630402,52.27,4,400,47,contest@1632,21-50
U1633,42,55,49,13,2,1,5,658522,59.34,12,305,44,contest@1633,1-10
U1634,63,91,15,6,4,1,4,735618,60.51,17,375,13,contest@1634,51-100
U1635,189,32,70,18,3,1,5,141268,50.35,12,302,41,contest@1635,11-20
U1636,179,37,40,16,4,4,5,329081,51.63,3,407,32,contest@1636,51-100
U1637,31,75,17,20,5,1,2,178244,93.87,18,438,56,contest@1637,21-50
U1638,198,49,47,17,4,1,2,259543,63.59,1,479,79,contest@1638,11-20
U1639,117,70,25,6,5,5,1,912199,72.59,9,492,22,contest@1639,11-20
U1640,166,67,56,9,5,2,3,862798,99.48,13,40,66,contest@1640,1-10
U1641,149,14,13,19,1,5,3,143552,50.02,16,294,32,contest@1641,11-20
U1642,17,15,23,7,2,4,2,153085,99.91,6,121,38,contest@1642,51-100
U1643,171,66,82,5,2,1,5,428205,67.29,11,118,10,contest@1643,51-100
U1644,123,76,58,5,4,1,4,717421,81.85,6,487,6,contest@1644,1-10
U1645,118,79,84,12,4,5,4,571487,97.81,16,216,39,contest@1645,51-100
U1646,142,86,72,11,4,3,5,183221,52.13,17,111,97,contest@1646,1-10
U1647,175,38,86,8,4,2,4,896565,51.14,2,272,24,contest@1647,21-50
U1648,153,34,14,11,5,2,2,123362,99.19,13,338,93,contest@1648,11-20
U1649,133,5,75,6,1,4,4,773238,80.91,17,410,12,contest@1649,11-20
U1650,133,9,80,15,1,1,1,534173,54.78,12,341,90,contest@1650,1-10
U1651,45,50,64,7,3,4,2,633590,83.4,16,195,33,contest@1651,21-50
U1652,71,59,53,16,2,1,3,451977,68.79,20,173,27,contest@1652,1-10
U1653,188,28,75,7,3,5,1,500982,59.56,17,238,43,contest@1653,51-100
U1654,89,42,69,5,5,3,5,155914,51.15,20,386,23,contest@1654,11-20
U1655,62,94,38,13,1,3,3,435511,64.76,9,137,51,contest@1655,1-10
U1656,77,53,64,10,5,1,4,911796,64.09,5,199,85,contest@1656,21-50
U1657,184,74,32,4,5,4,1,341173,83.77,6,240,76,contest@1657,51-100
U1658,13,98,52,13,5,4,2,616605,62.63,9,385,38,contest@1658,1-10
U1659,129,56,29,15,4,1,5,987976,75.65,11,41,42,contest@1659,1-10
U1660,153,10,93,4,5,3,1,445939,56.72,3,31,45,contest@1660,51-100
U1661,91,65,50,8,5,3,3,406742,90.12,7,236,60,contest@1661,1-10
U1662,178,6,16,14,4,3,1,759151,87.19,12,461,84,contest@1662,21-50
U1663,72,52,81,19,2,2,3,562426,80.29,20,418,8,contest@1663,11-20
U1664,85,71,71,7,5,2,4,355634,88.82,6,425,21,contest@1664,21-50
U1665,101,79,60,9,3,2,5,400915,67.61,1,177,71,contest@1665,1-10
U1666,43,83,63,3,1,5,4,643462,55.91,2,254,93,contest@1666,1-10
U1667,146,47,63,10,5,1,4,291509,76.53,17,169,51,contest@1667,21-50
U1668,84,88,18,12,3,1,1,429904,56.29,10,31,56,contest@1668,21-50
U1669,102,7,8,17,2,4,3,670900,71.52,19,229,71,contest@1669,51-100
U1670,99,53,90,11,2,3,3,948632,78.05,1,81,22,contest@1670,11-20
U1671,59,33,49,12,4,1,5,927286,74.9,19,284,1,contest@1671,11-20
U1672,77,67,46,5,2,4,4,445038,54.55,7,77,38,contest@1672,1-10
U1673,69,38,20,16,5,5,2,994298,53.99,14,47,73,contest@1673,1-10
U1674,166,83,30,6,3,3,3,515277,61.79,18,433,41,contest@1674,51-100
U1675,195,83,24,7,3,5,4,926292,77.29,13,339,4,contest@1675,21-50
U1676,172,56,59,5,2,4,5,565548,67.78,1,292,38,contest@1676,51-100
U1677,147,78,100,12,5,3,2,951128,86.06,14,356,21,contest@1677,1-10
U1678,153,46,43,12,3,1,1,511401,82.7,11,285,59,contest@1678,21-50
U1679,154,17,88,18,3,2,5,667873,76.53,3,77,14,contest@1679,51-100
U1680,159,46,48,8,1,5,1,211281,92.27,20,392,53,contest@1680,11-20
U1681,200,85,28,12,5,4,5,526448,67.55,2,280,31,contest@1681,11-20
U1682,82,52,39,15,1,5,3,831205,78.13,20,341,50,contest@1682,21-50
U1683,90,78,47,17,4,2,2,807055,96.33,15,171,46,contest@1683,21-50
U1684,27,57,59,17,2,2,3,710150,71.38,3,474,100,contest@1684,21-50
U1685,100,73,51,7,5,1,3,572842,57.18,2,264,50,contest@1685,21-50
U1686,177,85,86,20,3,2,2,345145,58.66,20,439,27,contest@1686,21-50
U1687,27,35,99,15,4,2,1,302087,99.98,16,35,46,contest@1687,11-20
U1688,100,23,100,5,3,2,3,950398,96.57,12,74,71,contest@1688,21-50
U1689,29,87,6,12,2,5,3,691776,69.55,14,398,86,contest@1689,11-20
U1690,42,18,96,19,3,4,5,100459,68.78,15,124,38,contest@1690,1-10
U1691,120,97,82,6,2,4,5,161930,97.87,7,449,36,contest@1691,21-50
U1692,30,64,17,18,3,2,3,376469,84.2,7,325,41,contest@1692,21-50
U1693,168,67,90,11,1,5,2,936557,83.15,14,214,13,contest@1693,51-100
U1694,119,12,21,11,4,4,2,566098,52.75,16,27,4,contest@1694,1-10
U1695,104,58,62,16,2,2,5,292468,52.15,7,259,27,contest@1695,1-10
U1696,112,36,59,4,5,3,2,170641,82.44,1,402,54,contest@1696,1-10
U1697,141,24,74,19,3,1,5,161540,68.37,18,493,50,contest@1697,21-50
U1698,145,64,60,5,4,1,3,127461,90.95,19,181,100,contest@1698,1-10
U1699,133,68,43,12,1,3,2,205498,84.3,7,277,93,contest@1699,21-50
U1700,29,75,28,11,4,2,2,982655,56.09,1,169,97,contest@1700,51-100
U1701,133,77,47,15,1,4,4,661470,65.24,13,191,95,contest@1701,1-10
U1702,96,66,95,20,2,1,4,757756,62.6,19,379,83,contest@1702,21-50
U1703,96,100,97,14,4,2,2,239658,89.61,18,372,90,contest@1703,21-50
U1704,45,55,85,11,2,4,1,707386,64.59,17,9,60,contest@1704,21-50
U1705,67,76,50,12,4,5,3,442959,69.68,6,323,31,contest@1705,11-20
U1706,28,80,70,7,2,3,5,181378,66.68,20,53,23,contest@1706,11-20
U1707,93,30,60,10,4,2,1,496313,74.51,11,301,18,contest@1707,1-10
U1708,12,48,35,7,2,3,2,155734,90.85,16,187,43,contest@1708,11-20
U1709,134,79,44,16,2,1,3,887133,62.39,20,146,40,contest@1709,21-50
