UserID,No. Of Contests,No. of Questions,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Platform Rank
U1443,3,420,174,54,84,12,2,1,4,507515,96.75,10,443,N5
U1444,6,456,171,25,96,6,2,4,2,548274,88.64,5,245,N1
U1445,6,208,166,32,22,14,5,3,1,607500,80.42,12,306,N1
U1446,20,210,75,85,63,7,3,2,2,343386,50.77,1,56,N1
U1447,15,450,121,98,14,19,3,3,4,712161,52.07,17,460,N4
U1448,10,411,17,29,37,14,3,3,5,179469,54.67,17,419,N4
U1449,10,479,174,31,23,4,3,5,3,852180,53.42,7,480,N4
U1450,17,339,78,99,15,9,2,3,3,205909,54.13,10,399,N1
U1451,11,398,52,25,19,3,1,1,4,668691,66.35,18,286,N2
U1452,7,176,93,15,81,10,5,4,3,152250,99.95,11,491,N3
U1453,18,274,167,12,84,16,1,5,4,609299,88.59,7,417,N1
U1454,17,172,70,84,10,19,5,3,2,325986,99.14,7,188,N2
U1455,11,409,54,63,28,5,1,5,3,760221,97.2,3,329,N4
U1456,4,172,198,35,52,13,3,5,5,589414,57.2,20,386,N1
U1457,20,381,52,92,11,19,1,3,3,324370,74.57,10,434,N3
U1458,6,59,57,10,21,3,3,3,2,169395,75.12,14,230,N1
U1459,11,240,119,41,90,13,2,2,5,675952,83.4,4,98,N4
U1460,7,468,47,88,79,8,4,2,5,309827,96.63,5,371,N3
U1461,19,398,105,42,54,20,2,5,1,821117,59.3,19,289,N4
U1462,20,131,95,71,69,6,1,1,5,361154,67.99,17,107,N4
U1463,19,86,10,43,78,11,3,2,5,340695,88.23,16,263,N4
U1464,2,180,142,94,17,14,5,3,5,665701,65.17,8,20,N1
U1465,8,262,156,67,90,20,3,4,2,220442,77.21,14,430,N4
U1466,7,56,111,28,24,3,5,5,5,542270,70.39,18,10,N4
U1467,10,389,92,81,14,19,5,5,2,815839,62.1,2,408,N2
U1468,6,324,62,23,93,17,2,2,5,488335,56.69,6,215,N4
U1469,6,280,121,70,49,12,5,3,2,232008,60.32,18,21,N2
U1470,14,162,80,54,93,12,5,3,3,324102,86.16,14,134,N3
U1471,6,457,96,57,51,3,3,5,4,407507,82.91,17,77,N2
U1472,17,201,140,91,91,18,4,3,2,999262,50.08,10,419,N5
U1473,20,301,110,82,32,16,3,3,5,699088,94.83,3,173,N3
U1474,5,215,11,80,94,6,5,4,1,396265,59.11,3,396,N3
U1475,10,375,11,82,38,5,3,1,2,826945,83.21,19,204,N3
U1476,12,454,33,44,82,11,3,2,4,782938,61.79,3,319,N5
U1477,5,300,23,29,16,8,1,3,1,786218,89.22,20,128,N4
U1478,6,111,161,79,37,3,5,1,5,866604,73.22,7,493,N4
U1479,6,394,138,40,30,16,3,1,4,439613,83.41,9,97,N2
U1480,10,70,194,66,85,4,1,2,1,216139,57.2,1,28,N5
U1481,15,228,127,15,55,8,2,5,1,223982,52.16,16,332,N3
U1482,9,425,138,42,11,15,4,5,2,816646,62.9,4,338,N3
U1483,13,176,132,81,8,10,5,5,2,813468,86.18,2,156,N4
U1484,16,312,54,23,74,20,4,5,1,946830,67.86,19,378,N3
U1485,4,184,47,54,32,6,5,1,1,459897,62.78,11,252,N2
U1486,12,211,197,59,100,19,1,4,2,336548,68.72,5,29,N1
U1487,2,260,108,83,80,3,3,1,4,889947,88.5,7,169,N2
U1488,19,493,101,90,60,3,3,2,3,754939,74.25,7,128,N3
U1489,1,444,148,42,70,8,3,2,5,275921,61.7,3,412,N4
U1490,9,496,56,35,36,12,2,5,4,330202,96.19,12,233,N5
U1491,3,66,184,54,18,19,2,4,3,934627,85.52,5,303,N2
U1492,4,293,130,34,64,13,4,1,2,808098,90.52,16,482,N3
U1493,15,166,15,13,24,7,4,4,3,525772,60.18,16,341,N2
U1494,3,122,178,47,26,5,5,1,2,819125,78.52,10,439,N3
U1495,15,100,172,10,39,12,3,4,3,690913,78.68,3,348,N1
U1496,1,460,138,41,13,15,3,4,5,701397,55.08,14,156,N1
U1497,2,261,48,8,29,3,5,5,3,569556,83.38,1,46,N5
U1498,19,479,191,77,77,7,5,4,3,470255,97.6,13,475,N1
U1499,11,252,30,68,90,16,4,2,3,137329,73.3,9,467,N4
U1500,11,423,159,35,15,8,3,1,5,143657,54.71,9,445,N1
U1501,19,311,145,18,34,16,3,4,1,487533,65.62,11,117,N1
U1502,16,359,191,44,71,20,5,2,3,955721,78.98,19,213,N1
U1503,13,88,175,43,68,8,5,4,1,237930,69.69,3,366,N4
U1504,13,423,78,100,13,20,4,1,3,819031,57.11,20,491,N5
U1505,13,456,184,47,80,7,1,4,1,523364,69.67,17,336,N3
U1506,7,418,34,54,78,6,1,5,2,436344,71.95,14,43,N1
U1507,12,58,152,66,32,13,5,2,2,580805,75.65,12,440,N5
U1508,17,455,11,83,25,8,2,1,2,199779,53.78,12,377,N3
U1509,3,143,143,49,80,12,5,2,1,807412,84.46,2,121,N4
U1510,16,465,16,56,65,19,4,2,5,805973,68.73,1,107,N2
U1511,7,196,197,36,96,15,4,4,5,439526,54.08,1,442,N3
U1512,20,491,198,66,30,10,3,3,4,804226,89.27,11,411,N5
U1513,2,438,177,97,10,7,1,2,4,977380,56.96,2,276,N4
U1514,1,413,91,100,12,20,1,3,4,618694,87.2,7,440,N2
U1515,13,294,40,56,43,17,1,4,4,470888,82.62,9,493,N4
U1516,6,252,179,30,20,10,1,4,5,980203,51.37,5,385,N5
U1517,5,271,103,32,50,19,3,4,2,704200,81.18,5,136,N5
U1518,1,314,172,74,70,10,5,3,1,506317,99.82,8,465,N4
U1519,3,439,182,7,90,11,4,4,2,812357,91.44,4,56,N1
U1520,13,79,144,68,93,19,5,4,1,192036,50.47,6,131,N1
U1521,17,152,33,15,37,6,5,3,3,879303,65.39,1,398,N2
U1522,4,248,37,91,84,3,5,4,4,473112,78.03,6,280,N1
U1523,12,149,118,74,13,20,1,2,4,978441,56.24,16,163,N3
U1524,12,154,121,47,88,11,1,5,1,186132,63.14,13,422,N4
U1525,6,87,100,23,26,16,3,4,1,247951,97.77,2,205,N3
U1526,6,268,108,67,24,17,1,1,1,725088,98.05,17,229,N3
U1527,18,407,187,44,43,9,5,3,5,528065,67.05,6,280,N1
U1528,5,74,181,48,71,20,5,3,2,418682,77.87,16,425,N3
U1529,12,181,41,48,30,11,2,1,5,918158,66.69,7,378,N3
U1530,11,323,88,90,100,12,4,2,2,398937,56.94,15,62,N5
U1531,16,139,176,24,85,5,4,1,1,948871,95.65,10,9,N4
U1532,17,273,38,81,92,17,3,4,1,554347,56.05,16,431,N1
U1533,15,62,74,68,93,11,4,1,2,697329,56.95,1,246,N2
U1534,4,306,150,85,53,12,1,2,3,830340,96.16,9,317,N2
U1535,1,417,194,72,29,13,3,5,4,160336,76.65,13,363,N4
U1536,9,237,42,11,15,5,5,4,4,512388,85.06,20,306,N4
U1537,10,303,123,40,24,17,1,3,3,805732,87.3,18,197,N4
U1538,12,174,67,72,43,14,3,2,1,119352,55.24,7,318,N1
U1539,15,494,141,14,49,13,4,1,1,622607,60.96,8,125,N3
U1540,9,62,115,24,58,3,3,2,1,169254,90.03,6,140,N4
U1541,3,256,183,65,50,10,4,3,2,391681,77.39,18,463,N3
U1542,4,282,112,77,60,6,3,4,2,948282,90.99,16,94,N1
U1543,3,196,151,77,62,12,3,3,3,397468,68.57,9,3,N3
U1544,15,341,115,31,7,17,1,3,5,618950,92.24,6,153,N4
U1545,1,273,52,64,100,9,4,1,4,876358,66.43,13,189,N1
U1546,8,368,96,69,80,7,2,4,4,695004,81.69,15,392,N5
U1547,10,482,12,73,26,19,1,3,3,986940,55.95,7,334,N1
U1548,8,283,194,92,26,18,3,2,4,643844,84.16,14,373,N5
U1549,14,166,74,82,86,9,4,1,5,658613,68.26,1,156,N2
U1550,11,219,64,87,10,17,5,3,5,385254,89.01,7,74,N4
U1551,17,103,164,86,16,16,1,4,2,225662,54.31,12,148,N2
U1552,9,153,186,64,95,16,2,1,4,763047,60.07,5,241,N4
U1553,17,427,135,36,72,17,5,2,2,828403,76.92,11,20,N3
U1554,16,466,189,65,69,15,3,5,4,543206,55.79,2,426,N5
U1555,10,157,46,71,24,3,5,3,2,222631,98.44,10,126,N3
U1556,11,205,61,88,71,20,2,4,5,906451,75.1,18,208,N3
U1557,12,167,33,48,85,5,2,3,4,294477,78.26,8,365,N5
U1558,9,252,65,35,64,4,2,1,5,602684,69.21,12,326,N1
U1559,20,187,38,17,28,6,5,1,2,267737,56.19,14,238,N5
U1560,19,436,73,50,25,9,2,1,2,473048,70.74,17,241,N4
U1561,7,339,62,63,99,4,1,4,4,255970,80.49,11,76,N3
U1562,18,311,125,80,72,19,1,5,3,517973,93.5,15,205,N5
U1563,15,110,160,30,96,5,5,1,4,458109,66.94,7,163,N5
U1564,19,59,129,55,42,19,4,2,5,285052,83.13,14,271,N3
U1565,19,95,163,84,59,19,2,2,2,775684,74.31,4,243,N1
U1566,2,67,26,86,26,9,1,3,5,156988,53.46,11,394,N5
U1567,18,472,60,34,32,18,3,1,1,801184,67.94,14,300,N4
U1568,5,88,176,65,49,15,2,4,3,605134,64.96,7,43,N5
U1569,12,346,20,26,90,16,5,4,3,154685,67.51,6,466,N4
U1570,8,377,115,97,19,15,2,4,4,822190,90.89,7,178,N2
U1571,15,310,68,69,59,9,1,1,5,488729,81.25,15,378,N4
U1572,12,198,53,22,8,16,1,3,3,881562,72.12,3,470,N4
U1573,5,88,118,68,85,8,5,3,1,287578,69.36,18,226,N4
U1574,3,212,90,87,9,8,1,4,4,720141,57.45,3,334,N4
U1575,4,153,12,63,38,6,2,1,2,150079,90.6,5,165,N1
U1576,13,297,169,68,18,11,3,3,3,168173,66.66,20,315,N4
U1577,14,334,41,79,17,19,5,1,1,533178,83.82,11,228,N5
U1578,12,71,167,64,98,3,2,2,5,959510,50.52,13,475,N2
U1579,16,382,36,43,71,8,3,1,2,713472,65.09,6,239,N1
U1580,6,323,63,47,18,7,5,2,2,384291,82.49,9,196,N1
U1581,2,391,107,57,87,15,3,4,5,639718,50.8,14,12,N5
U1582,10,243,66,9,46,9,1,2,4,521111,51.11,7,66,N3
U1583,4,175,140,55,72,13,1,4,5,936786,94.43,4,80,N3
U1584,2,273,25,62,71,6,5,4,5,167483,69.92,7,314,N2
U1585,14,160,100,77,61,20,5,5,2,395314,76.76,14,273,N1
U1586,19,154,106,35,57,5,2,1,5,706489,94.27,14,418,N2
U1587,11,216,32,17,20,11,4,1,3,621816,56.32,15,361,N5
U1588,2,477,81,22,40,11,5,3,4,666073,72.93,20,269,N4
U1589,19,379,137,69,52,17,2,2,3,522192,79.49,3,114,N5
U1590,15,319,43,15,23,18,1,1,5,214767,93.98,5,271,N2
U1591,5,261,119,6,90,8,2,3,1,611678,92.92,17,180,N3
U1592,19,467,126,80,17,20,1,5,5,635127,80.04,3,351,N1
U1593,18,485,135,99,90,13,2,2,4,909187,63.6,19,449,N5
U1594,20,283,41,97,45,18,2,3,3,243311,92.42,17,101,N1
U1595,10,142,73,22,77,20,5,4,1,502462,67.71,8,257,N2
U1596,2,385,76,78,39,9,3,3,1,432116,72.03,14,239,N2
U1597,13,401,177,76,33,9,5,5,3,186577,87.31,7,120,N1
U1598,9,232,197,13,100,6,5,3,2,728706,85.03,17,61,N5
U1599,15,53,46,63,63,19,4,5,2,827603,57.37,4,301,N4
U1600,10,58,169,15,51,15,3,2,3,336776,76.65,20,349,N1
U1601,1,100,26,15,64,14,1,1,1,590499,84.64,19,6,N5
U1602,20,495,80,72,51,3,3,5,4,533263,79.1,9,428,N5
U1603,2,299,161,27,82,12,1,4,1,607321,93.46,6,32,N1
U1604,13,205,96,21,12,3,5,1,5,289689,55.78,5,118,N2
U1605,16,499,135,73,60,6,5,5,1,333197,88.69,18,419,N3
U1606,4,148,51,36,88,18,5,2,5,889711,95.47,8,313,N4
U1607,16,139,124,46,80,5,1,4,4,789608,93.7,1,184,N5
U1608,19,65,106,48,99,9,1,1,4,294359,91.89,9,175,N5
U1609,3,129,77,72,74,18,4,2,3,147924,73.35,2,144,N2
U1610,20,236,39,63,23,14,5,1,1,601229,87.61,1,136,N1
U1611,6,140,112,35,83,5,3,4,2,155569,77.41,17,125,N4
U1612,7,429,71,78,34,16,3,1,3,160517,64.48,5,447,N1
U1613,7,109,147,42,23,13,3,4,2,653967,58.88,7,75,N3
U1614,10,319,38,66,59,6,1,2,5,805191,74.75,3,372,N1
U1615,10,128,148,52,97,11,1,1,3,636851,51.59,16,20,N1
U1616,14,139,54,100,8,4,2,4,5,930319,66.54,17,127,N1
U1617,16,347,179,40,79,18,1,5,4,976315,78.48,6,183,N4
U1618,5,405,145,22,21,18,1,5,2,617778,61.97,2,71,N3
U1619,15,465,106,37,48,17,5,2,5,992964,79.32,19,493,N5
U1620,11,373,144,87,8,6,2,1,5,724542,92.5,10,165,N2
U1621,5,258,101,21,95,9,1,4,1,366180,74.37,14,91,N4
U1622,11,167,152,29,77,19,4,2,1,973868,55.04,5,152,N2
U1623,7,220,49,17,80,8,2,5,1,459554,85.99,11,491,N4
U1624,4,337,21,29,80,20,5,1,2,551047,90.68,6,125,N5
U1625,12,467,11,40,68,19,5,5,2,325223,76.49,17,32,N1
U1626,10,125,64,12,93,12,3,3,1,230309,57.11,17,89,N2
U1627,18,385,35,57,38,6,2,1,4,855863,72.9,7,200,N2
U1628,3,387,164,30,52,14,1,2,3,491195,66.25,13,495,N5
U1629,6,404,31,53,86,4,2,4,4,352107,65.07,18,111,N1
U1630,4,116,110,15,36,14,2,3,3,114338,72.61,10,257,N3
U1631,4,475,28,14,28,7,3,1,5,952109,71.55,6,259,N1
U1632,17,280,48,45,46,9,5,2,5,801467,82.44,19,357,N5
U1633,17,264,65,31,16,8,3,3,1,722656,53.31,4,405,N5
U1634,5,396,97,68,77,17,4,5,3,907626,65.93,17,225,N4
U1635,18,169,91,51,48,17,1,3,5,499253,77.79,6,286,N2
U1636,4,113,156,58,21,6,3,4,3,990694,80.42,10,434,N5
U1637,10,204,46,99,13,19,2,1,5,761111,97.37,1,289,N1
U1638,18,316,124,65,72,4,3,5,2,165112,67.27,9,197,N5
U1639,20,121,64,89,36,7,4,2,4,375264,77.67,3,497,N2
U1640,20,390,176,46,19,9,4,4,2,748108,71.1,8,56,N2
U1641,11,277,19,72,87,15,5,4,1,250788,95.01,3,115,N3
U1642,8,321,141,78,97,9,3,4,4,335510,89.48,11,468,N3
U1643,17,325,51,64,55,18,3,5,5,634256,56.35,5,281,N1
U1644,4,62,53,66,27,10,5,1,2,859859,93.22,8,11,N2
U1645,2,281,163,94,17,11,4,3,5,969133,65.82,2,492,N2
U1646,1,422,23,20,6,13,5,5,1,908535,66.06,20,165,N1
U1647,10,433,67,12,39,12,3,2,5,653839,98.55,6,456,N4
U1648,3,65,125,54,100,12,2,3,4,602665,92.57,6,1,N4
U1649,7,168,88,27,14,15,1,2,5,624302,96.44,8,140,N3
U1650,10,71,107,67,91,18,4,4,1,529410,81.0,11,436,N2
U1651,11,117,112,7,80,3,1,2,3,614790,99.47,7,145,N5
U1652,6,107,154,65,55,13,3,1,3,777915,74.75,20,74,N1
U1653,1,500,170,40,33,5,2,5,2,358530,90.75,19,491,N5
U1654,14,57,25,11,66,14,2,1,5,681401,68.42,15,442,N5
U1655,13,186,21,52,77,8,2,4,5,231253,73.76,16,354,N1
U1656,4,361,160,21,6,11,4,5,4,763556,74.02,9,181,N3
U1657,17,308,194,90,84,17,2,2,4,979441,99.34,2,323,N2
U1658,2,482,116,69,82,20,4,2,2,382418,90.04,11,346,N3
U1659,4,252,171,29,37,20,3,3,2,360415,68.85,14,254,N4
U1660,18,342,29,19,97,4,2,2,4,392540,50.22,12,216,N5
U1661,7,279,62,14,81,9,4,1,4,346348,84.8,2,383,N1
U1662,5,232,40,68,100,16,4,4,1,308929,56.97,13,200,N4
U1663,8,252,90,92,66,13,1,4,3,461131,64.44,20,80,N4
U1664,2,277,140,84,89,19,5,1,1,329288,90.71,16,442,N1
U1665,12,370,108,24,36,4,5,2,1,281800,97.86,5,450,N2
U1666,9,371,120,64,39,3,4,3,5,997552,95.27,10,423,N3
U1667,10,374,119,41,77,5,1,2,3,187102,95.54,20,139,N4
U1668,20,474,114,92,72,13,5,5,1,219359,89.58,6,261,N5
U1669,9,414,101,98,29,9,3,1,3,834924,90.45,18,285,N2
U1670,3,98,31,76,95,12,3,4,2,614462,99.79,7,99,N4
U1671,20,115,71,65,57,12,4,1,4,989828,69.73,16,250,N5
U1672,7,310,75,69,88,11,1,4,1,934155,79.16,15,171,N4
U1673,7,101,149,86,94,9,5,2,2,103139,78.52,4,237,N3
U1674,13,317,124,47,62,18,1,3,4,238530,69.42,14,316,N5
U1675,2,458,56,48,28,8,3,3,3,732151,60.94,1,356,N1
U1676,4,306,114,25,17,5,3,4,2,145173,63.86,11,362,N1
U1677,2,139,75,39,25,10,1,1,3,312807,98.33,11,282,N4
U1678,16,166,110,65,9,17,2,3,2,322283,77.4,10,480,N4
U1679,16,393,49,23,28,6,5,4,3,965971,99.71,5,290,N5
U1680,9,225,20,92,89,15,2,5,1,901556,78.69,19,423,N5
U1681,14,483,139,48,14,12,5,5,1,410251,87.03,13,75,N4
U1682,15,494,113,55,65,5,1,1,1,967863,98.24,17,73,N4
U1683,10,227,85,22,28,20,1,5,4,121648,75.59,14,1,N1
U1684,20,180,142,30,63,5,5,5,2,672758,92.56,18,3,N5
U1685,8,345,123,78,76,16,3,3,3,996112,60.46,19,490,N5
U1686,9,357,164,73,94,13,3,2,4,171400,94.83,20,312,N2
U1687,20,104,116,86,16,4,1,3,3,525170,79.32,11,73,N4
U1688,16,280,155,39,59,10,1,3,4,720847,71.9,7,296,N5
U1689,14,277,90,75,23,17,3,2,5,702991,54.44,20,208,N4
U1690,15,343,165,11,45,10,1,5,2,399066,85.13,4,114,N2
U1691,8,59,80,57,98,15,1,1,3,129389,68.08,12,423,N2
U1692,9,211,123,69,91,13,5,5,1,588712,54.48,14,415,N5
U1693,19,461,200,82,72,4,3,4,3,479573,73.37,4,467,N1
U1694,11,88,168,63,47,12,4,4,3,360578,97.54,9,157,N5
U1695,8,311,192,71,57,3,4,3,3,900302,69.8,16,65,N3
U1696,19,389,18,80,57,12,5,5,3,981934,78.29,16,349,N2
U1697,4,415,152,65,76,13,5,1,3,310409,50.85,5,150,N1
U1698,7,361,32,33,28,15,5,5,4,397936,76.45,11,480,N1
U1699,10,418,29,87,77,16,3,1,3,987081,64.54,6,121,N1
U1700,10,194,105,45,13,10,2,4,2,849684,58.58,20,467,N5
U1701,4,469,14,90,30,9,4,3,5,684726,58.32,7,436,N2
U1702,2,333,16,79,29,15,1,1,3,489514,99.51,1,267,N2
U1703,17,449,61,25,13,11,5,4,3,479250,57.63,16,399,N4
U1704,4,164,139,18,40,15,1,2,2,853640,56.19,1,327,N4
U1705,7,109,29,91,91,9,5,3,4,635692,79.89,9,207,N3
U1706,15,471,49,84,24,20,2,3,4,712402,64.52,18,62,N4
U1707,5,159,184,34,65,20,5,5,1,872349,66.92,1,14,N4
U1708,15,214,82,44,92,16,3,2,5,875996,60.06,9,346,N1
U1709,13,217,64,16,6,5,3,1,1,315857,77.76,12,393,N4
U1710,9,259,91,26,61,5,1,5,2,809462,94.14,8,54,N3
U1711,3,142,194,71,18,3,3,5,1,729629,87.51,2,444,N2
U1712,9,344,77,49,63,14,1,5,3,422748,87.67,6,131,N1
U1713,6,324,146,42,42,7,5,1,5,464136,96.57,8,485,N5
U1714,8,91,160,41,52,3,4,4,1,683996,83.18,7,1,N2
U1715,1,348,133,96,38,3,4,3,3,973692,94.87,7,469,N3
U1716,2,495,174,24,78,11,3,3,4,196378,62.02,10,33,N3
U1717,1,415,94,33,52,15,5,2,5,650812,76.79,5,360,N4
U1718,14,267,115,34,48,17,4,5,2,404176,86.62,10,157,N4
U1719,15,329,52,54,44,9,2,2,1,683659,83.82,10,429,N4
U1720,16,215,122,50,84,3,3,4,1,308147,79.87,14,464,N1
U1721,13,172,167,72,46,19,1,4,4,785177,71.45,15,257,N3
U1722,9,312,163,36,5,3,3,1,5,759511,98.23,6,374,N5
U1723,2,406,85,68,25,10,1,1,5,523364,59.26,12,90,N3
U1724,19,202,26,40,74,17,5,4,2,379039,71.28,16,137,N2
U1725,17,416,165,85,14,10,5,1,5,583985,92.34,16,140,N2
U1726,14,316,175,54,6,9,3,1,5,652488,94.02,10,53,N2
U1727,6,435,27,58,46,10,2,3,3,982705,50.63,2,409,N3
U1728,6,129,76,13,78,3,2,2,3,796892,89.43,14,215,N2
U1729,16,433,113,98,23,12,2,1,3,862301,76.28,18,278,N5
U1730,11,375,167,98,69,6,1,4,2,771867,60.35,15,308,N5
U1731,3,129,26,35,52,12,4,1,3,515982,59.43,18,401,N3
U1732,15,96,69,75,66,9,1,1,1,466944,84.83,8,223,N2
U1733,1,137,114,61,11,18,5,5,3,385860,99.15,3,160,N2
U1734,7,335,16,12,98,10,4,3,5,427842,70.58,2,322,N2
U1735,7,121,153,72,97,14,2,1,3,681344,74.05,19,134,N5
U1736,17,192,157,85,27,4,3,2,3,847394,81.28,14,36,N2
U1737,9,242,137,80,14,3,4,2,3,335609,78.84,8,258,N2
U1738,8,189,192,33,22,20,4,3,3,306882,70.01,2,372,N3
U1739,9,249,15,8,24,19,2,2,5,940361,57.24,5,89,N1
U1740,2,384,53,57,56,20,4,5,1,896874,90.33,13,216,N2
U1741,1,254,162,76,85,12,1,1,2,184781,65.55,5,215,N5
U1742,12,434,32,81,19,11,4,5,2,619635,62.54,18,105,N4
U1743,1,414,50,60,82,9,4,1,4,306030,99.55,1,72,N2
U1744,3,466,132,73,14,8,4,1,3,722808,79.69,12,382,N2
U1745,7,333,30,27,80,15,3,4,4,749690,78.5,20,443,N4
U1746,4,284,42,35,88,10,4,3,4,108442,67.68,10,472,N3
U1747,5,357,106,62,93,16,5,1,2,211642,91.26,14,306,N5
U1748,16,313,42,44,48,20,4,3,1,963804,62.97,17,79,N1
U1749,14,148,91,88,47,20,4,5,4,476032,98.23,8,161,N2
U1750,18,422,49,35,75,18,2,1,4,868669,76.15,20,356,N1
U1751,19,166,188,72,64,6,3,5,3,447113,95.63,16,199,N3
U1752,17,488,189,58,50,10,2,5,1,694652,63.25,3,424,N3
U1753,9,408,155,85,35,17,3,4,2,296858,74.27,6,440,N3
U1754,19,362,93,11,79,5,3,2,1,980335,56.85,2,410,N1
U1755,12,364,63,62,80,11,5,2,1,491177,81.62,19,286,N3
U1756,3,141,100,73,90,18,4,3,3,130536,51.39,5,200,N2
U1757,9,56,24,30,87,10,1,4,2,931616,89.17,16,122,N5
U1758,3,148,159,70,29,8,2,2,1,952657,55.41,8,453,N1
U1759,3,370,140,69,66,20,5,2,4,148948,59.63,6,183,N4
U1760,2,397,188,88,56,20,4,1,2,973338,76.9,5,458,N3
U1761,6,89,155,52,13,5,2,1,1,276185,72.82,8,327,N5
U1762,2,199,118,8,33,10,1,2,5,917447,66.15,14,302,N5
U1763,1,119,175,45,63,16,2,1,1,292535,94.71,7,495,N3
U1764,1,164,110,87,87,10,2,4,3,172662,75.2,2,403,N1
U1765,8,72,81,70,15,11,5,3,2,414229,74.19,8,338,N5
U1766,10,152,168,91,59,16,3,1,4,684957,55.98,12,164,N2
U1767,18,196,115,83,95,19,1,5,4,810702,58.36,7,244,N5
U1768,15,174,52,19,6,3,1,2,5,530569,76.21,20,308,N5
U1769,4,186,200,55,45,13,4,5,1,479331,68.23,6,214,N3
U1770,11,467,171,37,44,18,1,2,2,440871,52.9,15,306,N1
U1771,6,138,160,6,32,10,3,3,4,770084,90.28,3,478,N1
U1772,12,123,75,24,93,10,4,4,5,196372,51.82,15,345,N2
U1773,7,152,190,49,71,10,3,5,4,201681,75.16,17,407,N1
U1774,20,357,89,96,94,18,3,3,4,695615,75.76,2,304,N1
U1775,20,365,128,70,99,5,4,2,3,525419,83.56,5,16,N3
U1776,8,167,86,65,34,12,5,4,3,720966,90.97,12,311,N2
U1777,14,479,198,22,62,19,1,5,1,987304,59.02,13,217,N4
U1778,16,424,93,12,52,12,2,1,2,810831,79.03,11,85,N2
U1779,2,213,37,66,7,19,1,2,3,200300,96.92,11,58,N2
U1780,3,275,150,47,47,17,2,2,4,962944,50.97,15,238,N4
U1781,15,395,159,27,31,20,4,4,2,171889,83.99,2,327,N1
U1782,2,308,108,94,34,7,2,2,4,517247,77.92,13,172,N2
U1783,3,261,96,48,69,3,5,2,4,992560,58.7,14,62,N5
U1784,4,345,41,55,51,19,2,1,2,240176,57.4,1,349,N4
U1785,5,54,96,60,66,10,3,1,4,980271,76.03,6,355,N3
U1786,19,51,188,31,25,16,1,4,3,444100,59.6,14,245,N2
U1787,2,350,133,8,61,14,2,4,3,172790,75.46,20,380,N4
U1788,6,342,136,16,36,5,4,5,1,568347,59.55,9,197,N3
U1789,9,446,177,57,43,15,1,5,4,465830,55.71,16,299,N1
U1790,7,51,45,18,30,13,4,5,5,715258,84.83,14,431,N1
U1791,3,101,108,78,31,6,5,2,2,242583,99.01,12,356,N3
U1792,6,412,90,73,16,15,2,5,3,525920,69.53,11,418,N4
U1793,20,410,110,35,87,16,5,1,3,705081,76.04,10,419,N5
U1794,19,416,139,66,5,10,5,2,5,123554,95.27,1,107,N2
U1795,16,323,90,92,26,19,4,4,4,143401,79.48,8,350,N5
U1796,1,295,18,93,97,5,4,1,2,684954,59.01,1,284,N1
U1797,9,443,179,21,64,16,3,2,3,661789,89.67,7,305,N2
U1798,5,145,137,79,67,12,2,2,2,743108,98.17,3,68,N5
U1799,20,108,152,56,41,4,2,4,5,859669,60.71,4,151,N1
U1800,8,392,88,83,45,17,1,5,4,336964,94.87,20,157,N3
U1801,2,426,78,19,24,11,4,1,1,581001,64.34,8,496,N1
U1802,12,232,33,98,23,20,2,1,3,445043,55.86,7,155,N2
U1803,9,219,113,67,99,20,5,3,2,306140,80.58,19,456,N1
U1804,17,344,145,21,30,3,4,1,1,289010,60.7,16,398,N1
U1805,16,297,115,72,32,7,1,3,5,203280,91.86,13,216,N2
U1806,15,389,69,6,44,16,2,3,2,596539,98.22,16,24,N3
U1807,4,293,70,86,58,5,2,3,2,198439,70.62,19,101,N2
U1808,11,327,151,58,48,15,5,3,5,511295,95.03,2,246,N4
U1809,20,165,166,62,63,17,5,4,3,277242,97.67,5,442,N2
U1810,1,246,78,23,100,16,1,5,4,918073,66.59,17,334,N2
U1811,17,130,158,82,14,18,2,3,5,248306,50.52,18,84,N1
U1812,6,146,61,70,75,11,1,1,2,773371,59.1,19,414,N2
U1813,10,53,183,10,74,15,2,4,4,751173,58.3,16,56,N1
U1814,6,393,119,66,38,7,4,3,4,133988,55.71,16,499,N3
U1815,2,372,50,35,71,3,3,3,3,435950,64.54,2,488,N1
U1816,7,173,29,43,25,6,4,1,4,342171,64.54,16,29,N5
U1817,6,313,197,33,67,15,3,2,5,347914,74.61,18,436,N2
U1818,5,319,124,35,33,11,2,5,2,312656,99.32,6,447,N3
U1819,5,499,105,6,42,19,2,5,2,563276,56.91,7,150,N5
U1820,14,264,114,37,6,9,1,5,2,950268,81.2,16,476,N2
U1821,12,455,17,60,8,15,5,5,1,591873,85.15,17,23,N3
U1822,19,334,85,47,62,9,1,4,2,554092,81.3,18,22,N5
U1823,19,417,176,20,9,7,1,4,5,619972,97.8,17,405,N3
U1824,8,434,48,90,29,9,5,5,1,536499,50.13,7,406,N1
U1825,17,64,97,67,41,12,5,2,4,831266,70.82,14,439,N3
U1826,3,319,10,40,14,18,5,1,3,542907,57.55,14,189,N4
U1827,15,313,137,53,55,13,1,3,2,390762,56.19,11,468,N5
U1828,2,72,128,42,98,12,2,5,5,772801,62.06,14,424,N5
